turno,indice_jugador,jugador,dado1,dado2,suma,posicion_anterior,posicion_nueva,paso_salida,nombre_casilla,tipo_casilla,precio_casilla,color_casilla,compra_realizada,alquiler_realizado,alquiler_teorico,pago_real,dinero_inicial_turno,dinero_final_turno,propiedades_antes,propiedades_despues
783,3,carla,1,6,7,15,22,no,rojo1,propiedad,220,rojo,no,si,44,44,10400,10356,4,4
784,4,diego,6,2,8,22,30,no,amarillo3,propiedad,280,amarillo,no,si,56,56,9126,9070,2,2
785,5,elena,3,6,9,28,37,no,suerte6,suerte,0,ninguno,no,no,0,0,9862,9862,3,3
786,6,fernando,3,1,4,12,16,no,estacion2,estacion,200,estacion,no,no,0,0,10618,10618,3,3
787,7,gema,6,6,12,17,29,no,impuesto3,impuesto,100,ninguno,no,no,0,0,9404,9404,2,2
788,8,hugo,6,2,8,38,6,si,estacion1,estacion,200,estacion,no,si,40,40,9132,9092,2,2
789,9,irene,4,3,7,17,24,no,rojo2,propiedad,220,rojo,no,si,44,44,8500,8456,2,2
790,10,javier,3,3,6,20,26,no,estacion3,estacion,200,estacion,no,si,40,40,8146,8106,1,1
791,1,ana,5,4,9,5,14,no,rosa2,propiedad,140,rosa,no,si,28,28,10046,10018,4,4
792,2,bob,1,4,5,31,36,no,estacion4,estacion,200,estacion,no,si,40,40,9560,9520,3,3
793,3,carla,3,3,6,22,28,no,amarillo2,propiedad,260,amarillo,no,si,52,52,10356,10304,4,4
794,4,diego,3,3,6,30,36,no,estacion4,estacion,200,estacion,no,si,40,40,9110,9070,2,2
795,5,elena,6,5,11,37,8,si,suerte2,suerte,0,ninguno,no,no,0,0,9994,9994,3,3
796,6,fernando,6,3,9,16,25,no,rojo3,propiedad,240,rojo,no,si,48,48,10618,10570,3,3
797,7,gema,4,2,6,29,35,no,verde3,propiedad,320,verde,no,si,64,64,9404,9340,2,2
798,8,hugo,5,3,8,6,14,no,rosa2,propiedad,140,rosa,no,si,28,28,9092,9064,2,2
799,9,irene,6,1,7,24,31,no,carcel,carcel,0,ninguno,no,no,0,0,8456,8456,2,2
800,10,javier,1,4,5,26,31,no,carcel,carcel,0,ninguno,no,no,0,0,8162,8162,1,1
801,1,ana,3,4,7,14,21,no,parking,parking,0,ninguno,no,no,0,0,10018,10018,4,4
802,2,bob,2,6,8,36,4,si,morado2,propiedad,60,morado,no,si,12,12,9520,9508,3,3
803,3,carla,5,1,6,28,34,no,suerte5,suerte,0,ninguno,no,no,0,0,10416,10416,4,4
804,4,diego,2,2,4,36,40,no,azul2,propiedad,400,azul,no,si,80,80,9070,8990,2,2
805,5,elena,6,6,12,8,20,no,naranja3,propiedad,200,naranja,no,si,40,40,9994,9954,3,3
806,6,fernando,2,6,8,25,33,no,verde2,propiedad,300,verde,no,si,60,60,10662,10602,3,3
807,7,gema,3,2,5,35,40,no,azul2,propiedad,400,azul,no,si,80,80,9400,9320,2,2
808,8,hugo,1,3,4,14,18,no,suerte3,suerte,0,ninguno,no,no,0,0,9064,9064,2,2
809,9,irene,1,5,6,31,37,no,suerte6,suerte,0,ninguno,no,no,0,0,8456,8456,2,2
810,10,javier,5,5,10,31,1,si,salida,salida,0,ninguno,no,no,0,0,8162,8162,1,1
811,1,ana,2,2,4,21,25,no,rojo3,propiedad,240,rojo,no,si,48,48,10018,9970,4,4
812,2,bob,5,4,9,4,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,9508,9508,3,3
813,3,carla,5,6,11,34,5,si,impuesto1,impuesto,200,ninguno,no,no,0,0,10464,10464,4,4
814,4,diego,4,2,6,40,6,si,estacion1,estacion,200,estacion,no,no,0,0,9030,9030,2,2
815,5,elena,1,4,5,20,25,no,rojo3,propiedad,240,rojo,no,si,48,48,9954,9906,3,3
816,6,fernando,4,3,7,33,40,no,azul2,propiedad,400,azul,no,no,0,0,10682,10682,3,3
817,7,gema,1,1,2,40,2,si,morado1,propiedad,60,morado,no,si,12,12,9320,9308,2,2
818,8,hugo,5,4,9,18,27,no,amarillo1,propiedad,260,amarillo,no,no,0,0,9064,9064,2,2
819,9,irene,2,5,7,37,4,si,morado2,propiedad,60,morado,no,si,12,12,8456,8444,2,2
820,10,javier,4,4,8,1,9,no,gris2,propiedad,100,gris,no,si,20,20,8162,8142,1,1
821,1,ana,1,5,6,25,31,no,carcel,carcel,0,ninguno,no,no,0,0,9982,9982,4,4
822,2,bob,4,6,10,13,23,no,suerte4,suerte,0,ninguno,no,no,0,0,9508,9508,3,3
823,3,carla,6,2,8,5,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,10532,10532,4,4
824,4,diego,3,1,4,6,10,no,gris3,propiedad,120,gris,no,si,24,24,9030,9006,2,2
825,5,elena,3,3,6,25,31,no,carcel,carcel,0,ninguno,no,no,0,0,9906,9906,3,3
826,6,fernando,1,6,7,40,7,si,gris1,propiedad,100,gris,no,si,20,20,10694,10674,3,3
827,7,gema,5,4,9,2,11,no,visita_carcel,visita_carcel,0,ninguno,no,no,0,0,9308,9308,2,2
828,8,hugo,5,1,6,27,33,no,verde2,propiedad,300,verde,no,si,60,60,9064,9004,2,2
829,9,irene,5,1,6,4,10,no,gris3,propiedad,120,gris,no,no,0,0,8488,8488,2,2
830,10,javier,6,5,11,9,20,no,naranja3,propiedad,200,naranja,no,si,40,40,8142,8102,1,1
831,1,ana,1,3,4,31,35,no,verde3,propiedad,320,verde,no,si,64,64,9982,9918,4,4
832,2,bob,3,3,6,23,29,no,impuesto3,impuesto,100,ninguno,no,no,0,0,9508,9508,3,3
833,3,carla,2,3,5,13,18,no,suerte3,suerte,0,ninguno,no,no,0,0,10596,10596,4,4
834,4,diego,1,2,3,10,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,9046,9046,2,2
835,5,elena,5,5,10,31,1,si,salida,salida,0,ninguno,no,no,0,0,9906,9906,3,3
836,6,fernando,4,3,7,7,14,no,rosa2,propiedad,140,rosa,no,si,28,28,10674,10646,3,3
837,7,gema,5,2,7,11,18,no,suerte3,suerte,0,ninguno,no,no,0,0,9368,9368,2,2
838,8,hugo,6,1,7,33,40,no,azul2,propiedad,400,azul,no,si,80,80,9004,8924,2,2
839,9,irene,2,1,3,10,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,8488,8488,2,2
840,10,javier,5,1,6,20,26,no,estacion3,estacion,200,estacion,no,si,40,40,8130,8090,1,1
841,1,ana,5,4,9,35,4,si,morado2,propiedad,60,morado,no,si,12,12,9958,9946,4,4
842,2,bob,4,2,6,29,35,no,verde3,propiedad,320,verde,no,si,64,64,9508,9444,3,3
843,3,carla,1,6,7,18,25,no,rojo3,propiedad,240,rojo,no,no,0,0,10660,10660,4,4
844,4,diego,2,1,3,13,16,no,estacion2,estacion,200,estacion,no,si,40,40,9046,9006,2,2
845,5,elena,6,2,8,1,9,no,gris2,propiedad,100,gris,no,si,20,20,9906,9886,3,3
846,6,fernando,4,1,5,14,19,no,naranja2,propiedad,180,naranja,no,si,36,36,10778,10742,3,3
847,7,gema,2,4,6,18,24,no,rojo2,propiedad,220,rojo,no,si,44,44,9368,9324,2,2
848,8,hugo,3,6,9,40,9,si,gris2,propiedad,100,gris,no,si,20,20,8924,8904,2,2
849,9,irene,4,4,8,13,21,no,parking,parking,0,ninguno,no,no,0,0,8488,8488,2,2
850,10,javier,4,4,8,26,34,no,suerte5,suerte,0,ninguno,no,no,0,0,8090,8090,1,1
851,1,ana,6,3,9,4,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,9946,9946,4,4
852,2,bob,1,2,3,35,38,no,azul1,propiedad,350,azul,no,si,70,70,9488,9418,3,3
853,3,carla,5,6,11,25,36,no,estacion4,estacion,200,estacion,no,si,40,40,10736,10696,4,4
854,4,diego,5,4,9,16,25,no,rojo3,propiedad,240,rojo,no,si,48,48,9006,8958,2,2
855,5,elena,4,1,5,9,14,no,rosa2,propiedad,140,rosa,no,si,28,28,9926,9898,3,3
856,6,fernando,2,5,7,19,26,no,estacion3,estacion,200,estacion,no,si,40,40,10742,10702,3,3
857,7,gema,1,1,2,24,26,no,estacion3,estacion,200,estacion,no,si,40,40,9324,9284,2,2
858,8,hugo,2,5,7,9,16,no,estacion2,estacion,200,estacion,no,si,40,40,8904,8864,2,2
859,9,irene,1,6,7,21,28,no,amarillo2,propiedad,260,amarillo,no,si,52,52,8488,8436,2,2
860,10,javier,3,5,8,34,2,si,morado1,propiedad,60,morado,no,si,12,12,8118,8106,1,1
861,1,ana,5,3,8,13,21,no,parking,parking,0,ninguno,no,no,0,0,10108,10108,4,4
862,2,bob,4,3,7,38,5,si,impuesto1,impuesto,200,ninguno,no,no,0,0,9418,9418,3,3
863,3,carla,5,2,7,36,3,si,suerte1,suerte,0,ninguno,no,no,0,0,10744,10744,4,4
864,4,diego,6,4,10,25,35,no,verde3,propiedad,320,verde,no,si,64,64,8958,8894,2,2
865,5,elena,6,6,12,14,26,no,estacion3,estacion,200,estacion,no,si,40,40,9950,9910,3,3
866,6,fernando,5,5,10,26,36,no,estacion4,estacion,200,estacion,no,si,40,40,10742,10702,3,3
867,7,gema,1,2,3,26,29,no,impuesto3,impuesto,100,ninguno,no,no,0,0,9284,9284,2,2
868,8,hugo,2,4,6,16,22,no,rojo1,propiedad,220,rojo,no,si,44,44,8864,8820,2,2
869,9,irene,3,6,9,28,37,no,suerte6,suerte,0,ninguno,no,no,0,0,8436,8436,2,2
870,10,javier,4,2,6,2,8,no,suerte2,suerte,0,ninguno,no,no,0,0,8106,8106,1,1
871,1,ana,3,6,9,21,30,no,amarillo3,propiedad,280,amarillo,no,si,56,56,10148,10092,4,4
872,2,bob,3,5,8,5,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,9518,9518,3,3
873,3,carla,1,1,2,3,5,no,impuesto1,impuesto,200,ninguno,no,no,0,0,10808,10808,4,4
874,4,diego,3,5,8,35,3,si,suerte1,suerte,0,ninguno,no,no,0,0,8894,8894,2,2
875,5,elena,3,5,8,26,34,no,suerte5,suerte,0,ninguno,no,no,0,0,9950,9950,3,3
876,6,fernando,3,2,5,36,1,si,salida,salida,0,ninguno,no,no,0,0,10702,10702,3,3
877,7,gema,6,2,8,29,37,no,suerte6,suerte,0,ninguno,no,no,0,0,9284,9284,2,2
878,8,hugo,3,2,5,22,27,no,amarillo1,propiedad,260,amarillo,no,no,0,0,8820,8820,2,2
879,9,irene,2,5,7,37,4,si,morado2,propiedad,60,morado,no,si,12,12,8436,8424,2,2
880,10,javier,2,1,3,8,11,no,visita_carcel,visita_carcel,0,ninguno,no,no,0,0,8106,8106,1,1
881,1,ana,6,4,10,30,40,no,azul2,propiedad,400,azul,no,si,80,80,10092,10012,4,4
882,2,bob,3,4,7,13,20,no,naranja3,propiedad,200,naranja,no,si,40,40,9518,9478,3,3
883,3,carla,1,5,6,5,11,no,visita_carcel,visita_carcel,0,ninguno,no,no,0,0,10808,10808,4,4
884,4,diego,3,3,6,3,9,no,gris2,propiedad,100,gris,no,si,20,20,8934,8914,2,2
885,5,elena,3,2,5,34,39,no,impuesto4,impuesto,100,ninguno,no,no,0,0,9950,9950,3,3
886,6,fernando,5,4,9,1,10,no,gris3,propiedad,120,gris,no,si,24,24,10794,10770,3,3
887,7,gema,5,2,7,37,4,si,morado2,propiedad,60,morado,no,si,12,12,9284,9272,2,2
888,8,hugo,4,4,8,27,35,no,verde3,propiedad,320,verde,no,si,64,64,8820,8756,2,2
889,9,irene,3,6,9,4,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,8448,8448,2,2
890,10,javier,6,3,9,11,20,no,naranja3,propiedad,200,naranja,no,si,40,40,8106,8066,1,1
891,1,ana,5,6,11,40,11,si,visita_carcel,visita_carcel,0,ninguno,no,no,0,0,10012,10012,4,4
892,2,bob,5,1,6,20,26,no,estacion3,estacion,200,estacion,no,si,40,40,9478,9438,3,3
893,3,carla,2,3,5,11,16,no,estacion2,estacion,200,estacion,no,si,40,40,10892,10852,4,4
894,4,diego,1,6,7,9,16,no,estacion2,estacion,200,estacion,no,si,40,40,8954,8914,2,2
895,5,elena,6,1,7,39,6,si,estacion1,estacion,200,estacion,no,si,40,40,9950,9910,3,3
896,6,fernando,1,5,6,10,16,no,estacion2,estacion,200,estacion,no,no,0,0,10862,10862,3,3
897,7,gema,4,3,7,4,11,no,visita_carcel,visita_carcel,0,ninguno,no,no,0,0,9272,9272,2,2
898,8,hugo,5,6,11,35,6,si,estacion1,estacion,200,estacion,no,si,40,40,8756,8716,2,2
899,9,irene,6,2,8,13,21,no,parking,parking,0,ninguno,no,no,0,0,8448,8448,2,2
900,10,javier,2,4,6,20,26,no,estacion3,estacion,200,estacion,no,si,40,40,8066,8026,1,1
901,1,ana,4,3,7,11,18,no,suerte3,suerte,0,ninguno,no,no,0,0,10092,10092,4,4
902,2,bob,1,3,4,26,30,no,amarillo3,propiedad,280,amarillo,no,no,0,0,9438,9438,3,3
903,3,carla,4,4,8,16,24,no,rojo2,propiedad,220,rojo,no,si,44,44,10852,10808,4,4
904,4,diego,3,2,5,16,21,no,parking,parking,0,ninguno,no,no,0,0,8994,8994,2,2
905,5,elena,3,4,7,6,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,9910,9910,3,3
906,6,fernando,2,3,5,16,21,no,parking,parking,0,ninguno,no,no,0,0,10862,10862,3,3
907,7,gema,3,1,4,11,15,no,rosa3,propiedad,160,rosa,no,no,0,0,9272,9272,2,2
908,8,hugo,6,2,8,6,14,no,rosa2,propiedad,140,rosa,no,si,28,28,8716,8688,2,2
909,9,irene,5,1,6,21,27,no,amarillo1,propiedad,260,amarillo,no,si,52,52,8448,8396,2,2
910,10,javier,1,1,2,26,28,no,amarillo2,propiedad,260,amarillo,no,si,52,52,8054,8002,1,1
911,1,ana,4,1,5,18,23,no,suerte4,suerte,0,ninguno,no,no,0,0,10092,10092,4,4
912,2,bob,1,5,6,30,36,no,estacion4,estacion,200,estacion,no,si,40,40,9482,9442,3,3
913,3,carla,4,6,10,24,34,no,suerte5,suerte,0,ninguno,no,no,0,0,10808,10808,4,4
914,4,diego,2,1,3,21,24,no,rojo2,propiedad,220,rojo,no,si,44,44,8994,8950,2,2
915,5,elena,6,5,11,13,24,no,rojo2,propiedad,220,rojo,no,si,44,44,10002,9958,3,3
916,6,fernando,2,1,3,21,24,no,rojo2,propiedad,220,rojo,no,si,44,44,10862,10818,3,3
917,7,gema,6,4,10,15,25,no,rojo3,propiedad,240,rojo,no,si,48,48,9272,9224,2,2
918,8,hugo,5,3,8,14,22,no,rojo1,propiedad,220,rojo,no,si,44,44,8740,8696,2,2
919,9,irene,1,2,3,27,30,no,amarillo3,propiedad,280,amarillo,no,si,56,56,8396,8340,2,2
920,10,javier,3,4,7,28,35,no,verde3,propiedad,320,verde,no,si,64,64,8002,7938,1,1
921,1,ana,1,4,5,23,28,no,amarillo2,propiedad,260,amarillo,no,si,52,52,10092,10040,4,4
922,2,bob,5,6,11,36,7,si,gris1,propiedad,100,gris,no,si,20,20,9674,9654,3,3
923,3,carla,4,2,6,34,40,no,azul2,propiedad,400,azul,no,si,80,80,10920,10840,4,4
924,4,diego,3,6,9,24,33,no,verde2,propiedad,300,verde,no,si,60,60,8950,8890,2,2
925,5,elena,2,4,6,24,30,no,amarillo3,propiedad,280,amarillo,no,si,56,56,10010,9954,3,3
926,6,fernando,6,1,7,24,31,no,carcel,carcel,0,ninguno,no,no,0,0,10898,10898,3,3
927,7,gema,5,1,6,25,31,no,carcel,carcel,0,ninguno,no,no,0,0,9284,9284,2,2
928,8,hugo,1,1,2,22,24,no,rojo2,propiedad,220,rojo,no,si,44,44,8696,8652,2,2
929,9,irene,4,5,9,30,39,no,impuesto4,impuesto,100,ninguno,no,no,0,0,8360,8360,2,2
930,10,javier,2,5,7,35,2,si,morado1,propiedad,60,morado,no,si,12,12,7938,7926,1,1
931,1,ana,3,5,8,28,36,no,estacion4,estacion,200,estacion,no,si,40,40,10052,10012,4,4
932,2,bob,2,6,8,7,15,no,rosa3,propiedad,160,rosa,no,si,32,32,9754,9722,3,3
933,3,carla,2,2,4,40,4,si,morado2,propiedad,60,morado,no,si,12,12,10840,10828,4,4
934,4,diego,5,6,11,33,4,si,morado2,propiedad,60,morado,no,si,12,12,8890,8878,2,2
935,5,elena,3,4,7,30,37,no,suerte6,suerte,0,ninguno,no,no,0,0,9994,9994,3,3
936,6,fernando,6,1,7,31,38,no,azul1,propiedad,350,azul,no,si,70,70,10922,10852,3,3
937,7,gema,2,3,5,31,36,no,estacion4,estacion,200,estacion,no,si,40,40,9316,9276,2,2
938,8,hugo,6,2,8,24,32,no,verde1,propiedad,300,verde,no,si,60,60,8652,8592,2,2
939,9,irene,2,5,7,39,6,si,estacion1,estacion,200,estacion,no,si,40,40,8360,8320,2,2
940,10,javier,3,5,8,2,10,no,gris3,propiedad,120,gris,no,si,24,24,7926,7902,1,1
941,1,ana,4,1,5,36,1,si,salida,salida,0,ninguno,no,no,0,0,10082,10082,4,4
942,2,bob,2,5,7,15,22,no,rojo1,propiedad,220,rojo,no,no,0,0,9722,9722,3,3
943,3,carla,1,5,6,4,10,no,gris3,propiedad,120,gris,no,si,24,24,10828,10804,4,4
944,4,diego,4,6,10,4,14,no,rosa2,propiedad,140,rosa,no,si,28,28,8918,8890,2,2
945,5,elena,3,1,4,37,1,si,salida,salida,0,ninguno,no,no,0,0,10094,10094,3,3
946,6,fernando,3,5,8,38,6,si,estacion1,estacion,200,estacion,no,si,40,40,10852,10812,3,3
947,7,gema,1,4,5,36,1,si,salida,salida,0,ninguno,no,no,0,0,9276,9276,2,2
948,8,hugo,3,2,5,32,37,no,suerte6,suerte,0,ninguno,no,no,0,0,8592,8592,2,2
949,9,irene,2,4,6,6,12,no,rosa1,propiedad,140,rosa,no,si,28,28,8368,8340,2,2
950,10,javier,3,3,6,10,16,no,estacion2,estacion,200,estacion,no,si,40,40,7930,7890,1,1
951,1,ana,5,6,11,1,12,no,rosa1,propiedad,140,rosa,no,no,0,0,10110,10110,4,4
952,2,bob,2,4,6,22,28,no,amarillo2,propiedad,260,amarillo,no,si,52,52,9722,9670,3,3
953,3,carla,6,2,8,10,18,no,suerte3,suerte,0,ninguno,no,no,0,0,10804,10804,4,4
954,4,diego,2,1,3,14,17,no,naranja1,propiedad,180,naranja,no,si,36,36,8930,8894,2,2
955,5,elena,6,6,12,1,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,10146,10146,3,3
956,6,fernando,5,4,9,6,15,no,rosa3,propiedad,160,rosa,no,si,32,32,10852,10820,3,3
957,7,gema,1,1,2,1,3,no,suerte1,suerte,0,ninguno,no,no,0,0,9308,9308,2,2
958,8,hugo,4,6,10,37,7,si,gris1,propiedad,100,gris,no,si,20,20,8628,8608,2,2
959,9,irene,6,3,9,12,21,no,parking,parking,0,ninguno,no,no,0,0,8360,8360,2,2
960,10,javier,3,6,9,16,25,no,rojo3,propiedad,240,rojo,no,si,48,48,7890,7842,1,1
961,1,ana,5,6,11,12,23,no,suerte4,suerte,0,ninguno,no,no,0,0,10110,10110,4,4
962,2,bob,4,4,8,28,36,no,estacion4,estacion,200,estacion,no,si,40,40,9670,9630,3,3
963,3,carla,1,6,7,18,25,no,rojo3,propiedad,240,rojo,no,no,0,0,10852,10852,4,4
964,4,diego,6,2,8,17,25,no,rojo3,propiedad,240,rojo,no,si,48,48,8894,8846,2,2
965,5,elena,3,6,9,13,22,no,rojo1,propiedad,220,rojo,no,si,44,44,10186,10142,3,3
966,6,fernando,3,1,4,15,19,no,naranja2,propiedad,180,naranja,no,si,36,36,10820,10784,3,3
967,7,gema,6,6,12,3,15,no,rosa3,propiedad,160,rosa,no,no,0,0,9308,9308,2,2
968,8,hugo,6,2,8,7,15,no,rosa3,propiedad,160,rosa,no,si,32,32,8608,8576,2,2
969,9,irene,4,3,7,21,28,no,amarillo2,propiedad,260,amarillo,no,si,52,52,8360,8308,2,2
970,10,javier,3,3,6,25,31,no,carcel,carcel,0,ninguno,no,no,0,0,7842,7842,1,1
971,1,ana,5,4,9,23,32,no,verde1,propiedad,300,verde,no,si,60,60,10110,10050,4,4
972,2,bob,1,4,5,36,1,si,salida,salida,0,ninguno,no,no,0,0,9674,9674,3,3
973,3,carla,3,3,6,25,31,no,carcel,carcel,0,ninguno,no,no,0,0,10936,10936,4,4
974,4,diego,3,3,6,25,31,no,carcel,carcel,0,ninguno,no,no,0,0,8846,8846,2,2
975,5,elena,6,5,11,22,33,no,verde2,propiedad,300,verde,no,si,60,60,10254,10194,3,3
976,6,fernando,6,3,9,19,28,no,amarillo2,propiedad,260,amarillo,no,si,52,52,10784,10732,3,3
977,7,gema,4,2,6,15,21,no,parking,parking,0,ninguno,no,no,0,0,9400,9400,2,2
978,8,hugo,5,3,8,15,23,no,suerte4,suerte,0,ninguno,no,no,0,0,8576,8576,2,2
979,9,irene,6,1,7,28,35,no,verde3,propiedad,320,verde,no,si,64,64,8308,8244,2,2
980,10,javier,1,4,5,31,36,no,estacion4,estacion,200,estacion,no,si,40,40,7842,7802,1,1
981,1,ana,3,4,7,32,39,no,impuesto4,impuesto,100,ninguno,no,no,0,0,10050,10050,4,4
982,2,bob,2,6,8,1,9,no,gris2,propiedad,100,gris,no,si,20,20,9674,9654,3,3
983,3,carla,5,1,6,31,37,no,suerte6,suerte,0,ninguno,no,no,0,0,11020,11020,4,4
984,4,diego,2,2,4,31,35,no,verde3,propiedad,320,verde,no,si,64,64,8846,8782,2,2
985,5,elena,6,6,12,33,5,si,impuesto1,impuesto,200,ninguno,no,no,0,0,10286,10286,3,3
986,6,fernando,2,6,8,28,36,no,estacion4,estacion,200,estacion,no,si,40,40,10732,10692,3,3
987,7,gema,3,2,5,21,26,no,estacion3,estacion,200,estacion,no,si,40,40,9400,9360,2,2
988,8,hugo,1,3,4,23,27,no,amarillo1,propiedad,260,amarillo,no,no,0,0,8576,8576,2,2
989,9,irene,1,5,6,35,1,si,salida,salida,0,ninguno,no,no,0,0,8244,8244,2,2
990,10,javier,5,5,10,36,6,si,estacion1,estacion,200,estacion,no,si,40,40,7802,7762,1,1
991,1,ana,2,2,4,39,3,si,suerte1,suerte,0,ninguno,no,no,0,0,10090,10090,4,4
992,2,bob,5,4,9,9,18,no,suerte3,suerte,0,ninguno,no,no,0,0,9654,9654,3,3
993,3,carla,5,6,11,37,8,si,suerte2,suerte,0,ninguno,no,no,0,0,11084,11084,4,4
994,4,diego,4,2,6,35,1,si,salida,salida,0,ninguno,no,no,0,0,8822,8822,2,2
995,5,elena,1,4,5,5,10,no,gris3,propiedad,120,gris,no,si,24,24,10326,10302,3,3
996,6,fernando,4,3,7,36,3,si,suerte1,suerte,0,ninguno,no,no,0,0,10692,10692,3,3
997,7,gema,1,1,2,26,28,no,amarillo2,propiedad,260,amarillo,no,si,52,52,9360,9308,2,2
998,8,hugo,5,4,9,27,36,no,estacion4,estacion,200,estacion,no,si,40,40,8576,8536,2,2
999,9,irene,2,5,7,1,8,no,suerte2,suerte,0,ninguno,no,no,0,0,8268,8268,2,2
1000,10,javier,4,4,8,6,14,no,rosa2,propiedad,140,rosa,no,no,0,0,7762,7762,1,1
